,EmpID,Designation,City,DOB,Gender,YearOfAppraisal,Rating,Salary,WorkLifeBalance,CurrentLocation,PreferredLocation,Appraisal,Recommend,Opportunities,CurrentRole,DesiredRole,Infrastructure
1125,66606,Senior Manager,Bangalore,54:17.9,M,2017,3,3,3,0,Pune,0,0,0,1,,3
1126,66652,Programmer Trainee,Pune,54:33.7,M,2017,3,4,4,0,Hyderabad,0,0,0,1,,4
1127,66685,Programmer Trainee,Chennai,53:38.9,M,2017,3,1,2,0,Chennai,0,0,0,1,,4
1128,66725,Manager,Chennai,55:03.1,M,2017,2,5,5,0,Pune,0,1,0,1,,2
1129,66753,Senior Associate,Bangalore,54:17.5,F,2017,4,4,3,0,Bangalore,0,0,0,1,,3
1130,66826,Senior Associate,Hyderabad,54:18.1,F,2017,5,3,5,0,Bangalore,1,0,0,0,Developer,1
1131,66834,Senior Manager,Chennai,53:37.7,M,2017,3,3,1,0,Chennai,0,0,0,1,,3
1132,66853,Manager,Hyderabad,53:38.1,M,2017,2,4,4,0,Pune,0,0,0,1,,1
1133,66855,Associate,Pune,54:33.8,M,2017,4,3,4,0,Bangalore,0,0,0,0,Analyst,4
1134,66867,Senior Associate,Bangalore,54:48.7,M,2017,4,4,5,0,Kolkata,0,0,0,1,,2
1135,66926,Associate,Hyderabad,54:18.1,M,2017,3,4,3,0,Bangalore,0,0,0,1,,3
1136,66927,Senior Manager,Hyderabad,54:49.1,M,2017,4,3,3,0,Hyderabad,0,0,0,0,Architect,4
1137,66981,Associate,Bangalore,54:49.1,F,2017,4,4,3,0,Pune,0,0,0,1,,4
1138,67037,Associate,Bangalore,54:47.4,F,2017,1,5,4,0,Kolkata,1,1,0,1,,2
1139,67054,Programmer Trainee,Hyderabad,54:33.4,M,2017,2,4,4,0,Hyderabad,0,0,0,1,,3
1140,67057,Senior Manager,Hyderabad,54:34.0,F,2017,3,5,4,0,Pune,0,1,0,1,,4
1141,67139,Associate,Chennai,55:02.0,M,2017,3,5,3,0,Hyderabad,0,1,0,1,,3
1142,67165,Senior Manager,Chennai,54:17.7,M,2017,3,5,4,0,Hyderabad,1,1,0,1,,1
1143,67168,Programmer,Hyderabad,54:33.9,M,2017,1,4,2,0,Hyderabad,1,0,0,1,,2
1144,67383,Senior Associate,Pune,53:38.2,M,2017,3,4,5,0,Chennai,0,0,0,1,,1
1145,67446,Senior Associate,Bangalore,53:38.5,M,2017,2,4,4,0,Chennai,0,0,0,1,,2
1146,67453,Programmer Trainee,Chennai,55:02.2,M,2017,3,4,4,0,Pune,0,0,0,1,,4
1147,67688,Senior Manager,Chennai,55:04.4,M,2017,4,3,3,0,Hyderabad,0,0,0,0,Architect,1
1148,67695,Associate,Pune,55:04.0,M,2017,1,4,1,0,Pune,1,0,0,1,,3
1149,67722,Associate,Pune,55:03.9,F,2017,4,4,2,0,Pune,0,0,0,0,Architect,3
1150,67738,Programmer,Bangalore,53:39.2,M,2017,2,4,2,0,Pune,0,0,0,1,,3
1151,67750,Senior Manager,Chennai,55:01.7,M,2017,2,5,5,0,Chennai,0,1,0,1,,3
1152,67816,Associate,Chennai,53:38.9,M,2017,5,4,4,0,Pune,1,0,0,0,Developer,1
1153,67830,Manager,Noida,54:49.4,M,2017,3,4,4,0,Chennai,0,0,0,1,,2
1154,67835,Associate,Hyderabad,54:17.5,M,2017,2,4,3,0,Hyderabad,0,0,0,1,,4
1155,67859,Associate,Hyderabad,54:33.4,F,2017,4,3,2,0,Hyderabad,0,0,0,0,Developer,4
1156,67872,Manager,Bangalore,54:47.6,M,2017,4,4,4,0,Chennai,0,0,0,1,,2
1157,67886,Associate,Chennai,53:37.8,M,2017,4,5,5,0,Hyderabad,0,1,0,1,,4
1158,67926,Programmer,Bangalore,54:17.8,M,2017,1,4,2,0,Hyderabad,1,0,0,1,,4
1159,67941,Associate,Bangalore,55:01.6,M,2017,2,4,4,0,Pune,0,0,0,1,,3
1160,67955,Associate,Bangalore,54:33.9,M,2017,2,4,3,0,Bangalore,0,0,0,1,,1
1161,67982,Senior Associate,Pune,54:48.6,M,2017,1,4,5,0,Chennai,1,0,0,1,,1
1162,68016,Senior Manager,Kolkata,55:03.1,M,2017,2,2,4,0,Noida,1,0,0,1,,1
1163,68021,Manager,Chennai,55:02.6,M,2017,3,1,3,0,Pune,0,0,0,1,,2
1164,68051,Programmer Trainee,Hyderabad,55:04.1,M,2017,5,3,1,0,Hyderabad,1,0,0,0,Analyst,1
1165,68177,Associate,Hyderabad,55:01.6,M,2017,2,4,4,0,Chennai,1,0,0,1,,4
1166,68205,Senior Associate,Hyderabad,54:33.7,M,2017,5,4,4,0,Bangalore,1,0,0,0,Developer,3
1167,68336,Senior Manager,Chennai,54:17.7,M,2017,4,3,4,0,Chennai,0,0,0,1,,4
1168,68366,Senior Associate,Hyderabad,55:03.3,M,2017,2,4,2,0,Bangalore,1,0,0,1,,4
1169,68423,Manager,Hyderabad,54:47.4,M,2017,3,4,5,0,Pune,0,0,0,1,,1
1170,68468,Senior Manager,Chennai,54:33.4,M,2017,3,4,2,0,Chennai,0,0,0,1,,1
1171,68477,Senior Associate,Chennai,54:47.7,F,2017,2,4,4,0,Bangalore,1,0,0,1,,2
1172,68527,Senior Associate,Kolkata,54:34.1,F,2017,3,3,2,0,Chennai,0,0,0,1,,3
1173,68547,Programmer,Pune,54:50.4,M,2017,2,4,2,0,Kolkata,1,0,0,1,,3
1174,68584,Programmer Trainee,Hyderabad,54:17.4,M,2017,3,4,2,0,Hyderabad,0,0,0,1,,2
1175,68589,Programmer,Pune,55:03.5,M,2017,4,5,3,0,Chennai,0,1,0,1,,1
1176,68596,Programmer Trainee,Kolkata,53:38.2,M,2017,3,4,4,0,Chennai,1,0,0,1,,3
1177,68602,Programmer Trainee,Chennai,53:38.4,M,2017,2,3,4,0,Bangalore,1,0,0,1,,1
1178,68616,Associate,Noida,54:17.5,F,2017,1,3,5,0,Chennai,1,0,0,1,,2
1179,68679,Senior Manager,Pune,54:48.9,M,2017,3,4,3,0,Pune,0,0,0,1,,4
1180,68755,Manager,Noida,54:48.8,F,2017,3,4,4,0,Chennai,1,0,0,1,,3
1181,68761,Senior Manager,Bangalore,53:38.1,M,2017,3,4,3,0,Chennai,0,0,0,1,,3
1182,68762,Manager,Chennai,55:01.8,M,2017,3,3,3,0,Hyderabad,0,0,0,1,,3
1183,68882,Associate,Chennai,54:33.7,M,2017,4,5,5,0,Kolkata,1,1,0,1,,3
1184,68989,Associate,Hyderabad,55:02.9,F,2017,3,3,5,0,Bangalore,0,0,0,1,,4
1185,69003,Senior Associate,Bangalore,54:50.5,F,2017,3,4,4,0,Kolkata,0,0,0,1,,3
1186,69036,Manager,Bangalore,55:02.3,M,2017,1,3,3,0,Hyderabad,1,0,0,1,,2
1187,69040,Senior Associate,Hyderabad,55:02.7,M,2017,3,3,5,0,Hyderabad,1,0,0,1,,2
1188,69056,Senior Manager,Kolkata,55:02.1,F,2017,3,2,4,0,Pune,0,0,0,1,,4
1189,69075,Senior Associate,Chennai,55:01.7,M,2017,4,5,2,0,Hyderabad,0,1,0,1,,1
1190,69100,Manager,Kolkata,55:04.1,F,2017,3,5,3,0,Kolkata,1,1,0,1,,1
1191,69109,Associate,Hyderabad,55:01.7,M,2017,4,4,3,0,Chennai,1,0,0,1,,2
1192,69164,Senior Manager,Chennai,54:50.2,M,2017,3,5,4,0,Chennai,1,1,0,1,,2
1193,69258,Manager,Pune,54:49.1,M,2017,3,5,2,0,Bangalore,0,1,0,1,,3
1194,69306,Senior Associate,Chennai,53:38.1,M,2017,3,3,4,0,Chennai,0,0,0,1,,3
1195,69374,Associate,Hyderabad,55:01.8,F,2017,3,3,4,0,Kolkata,1,0,0,1,,4
1196,69441,Associate,Kolkata,53:39.1,M,2017,1,3,5,0,Bangalore,1,0,0,1,,1
1197,69525,Programmer,Kolkata,55:04.0,F,2017,3,4,5,0,Noida,1,0,0,1,,2
1198,69649,Manager,Kolkata,54:18.2,F,2017,2,4,3,0,Pune,1,0,0,1,,4
1199,69668,Senior Associate,Hyderabad,55:02.4,F,2017,4,4,5,0,Bangalore,0,0,0,1,,3
1200,69726,Senior Associate,Pune,55:03.1,M,2017,2,4,1,0,Bangalore,1,0,0,1,,3
1201,69736,Associate,Chennai,55:03.9,M,2017,3,4,4,0,Chennai,0,0,0,1,,3
1202,69780,Senior Manager,Chennai,55:01.6,F,2017,3,4,2,0,Chennai,0,0,0,1,,3
1203,69981,Senior Associate,Chennai,55:04.1,M,2017,4,4,4,0,Bangalore,1,0,0,1,,3
1204,70029,Programmer,Kolkata,53:38.6,M,2017,3,2,5,0,Bangalore,0,0,0,1,,4
1205,70080,Senior Associate,Hyderabad,55:03.3,F,2017,1,5,4,0,Hyderabad,1,1,0,1,,1
1206,70163,Senior Manager,Hyderabad,54:17.6,M,2017,5,4,5,0,Hyderabad,1,0,0,0,Manager,3
1207,70165,Associate,Hyderabad,54:48.6,M,2017,4,4,2,0,Hyderabad,0,0,0,0,Developer,2
1208,70206,Senior Associate,Pune,54:33.4,F,2017,3,4,5,0,Chennai,0,0,0,1,,1
1209,70212,Associate,Hyderabad,55:02.7,F,2017,5,3,5,0,Kolkata,1,0,0,0,Architect,2
1210,70216,Manager,Hyderabad,54:49.3,F,2017,3,2,3,0,Kolkata,0,0,0,1,,1
1211,70218,Programmer,Kolkata,55:02.7,F,2017,5,3,1,0,Hyderabad,1,0,0,0,Analyst,3
1212,70234,Programmer,Hyderabad,53:39.1,M,2017,3,5,4,0,Bangalore,1,1,0,1,,3
1213,70282,Senior Manager,Noida,53:38.7,F,2017,3,4,2,0,Pune,0,0,0,1,,3
1214,70309,Manager,Hyderabad,54:17.8,M,2017,3,5,4,0,Bangalore,0,1,0,1,,4
1215,70368,Manager,Noida,54:18.2,M,2017,3,5,5,0,Chennai,1,1,0,1,,2
1216,70372,Senior Associate,Kolkata,54:49.0,F,2017,4,4,2,0,Kolkata,0,0,0,1,,3
1217,70390,Associate,Chennai,55:03.6,M,2017,3,5,3,0,Bangalore,1,1,0,1,,4
1218,70462,Associate,Bangalore,54:34.0,M,2017,3,3,5,0,Pune,1,0,0,1,,1
1219,70501,Associate,Bangalore,55:01.6,F,2017,3,4,1,0,Hyderabad,1,0,0,1,,2
1220,70506,Senior Associate,Hyderabad,55:03.0,F,2017,2,4,1,0,Noida,1,0,0,1,,2
1221,70517,Senior Associate,Pune,55:02.1,F,2017,1,4,3,0,Chennai,1,0,0,1,,4
1222,70647,Senior Associate,Pune,55:03.9,M,2017,3,4,5,0,Chennai,0,0,0,1,,3
1223,70656,Associate,Chennai,54:47.5,M,2017,1,2,5,0,Chennai,1,0,0,1,,4
1224,70667,Senior Associate,Noida,54:17.2,M,2017,3,4,3,0,Bangalore,0,0,0,1,,4
1225,70710,Programmer Trainee,Hyderabad,54:18.3,M,2017,5,4,3,0,Hyderabad,1,0,0,0,Analyst,1
1226,70802,Senior Manager,Bangalore,54:34.2,M,2017,3,5,2,0,Chennai,1,1,0,1,,2
1227,70862,Senior Associate,Hyderabad,54:48.9,M,2017,2,4,4,0,Kolkata,1,0,0,1,,2
1228,70898,Programmer,Pune,54:49.1,M,2017,3,4,2,0,Chennai,0,0,0,1,,4
1229,70944,Senior Manager,Chennai,54:17.9,M,2017,2,4,3,0,Chennai,1,0,0,1,,2
1230,70957,Senior Manager,Kolkata,54:47.6,M,2017,3,5,2,0,Kolkata,0,1,0,1,,4
1231,70963,Senior Manager,Chennai,54:17.2,M,2017,4,5,4,0,Hyderabad,0,1,0,1,,4
1232,71001,Programmer Trainee,Hyderabad,54:34.2,M,2017,3,4,2,0,Hyderabad,0,0,0,1,,1
1233,71028,Programmer Trainee,Chennai,55:02.2,M,2017,2,1,4,0,Bangalore,1,0,0,1,,2
1234,71075,Associate,Hyderabad,54:33.8,M,2017,4,3,3,0,Hyderabad,0,0,0,0,Architect,2
1235,71184,Associate,Chennai,54:48.5,M,2017,2,5,5,0,Bangalore,1,1,0,1,,2
1236,71233,Manager,Hyderabad,55:03.4,M,2017,1,4,1,0,Chennai,1,0,0,1,,2
1237,71275,Senior Manager,Chennai,54:33.7,M,2017,3,4,3,0,Hyderabad,0,0,0,1,,2
1238,71393,Programmer,Bangalore,54:49.3,M,2017,2,3,4,0,Chennai,1,0,0,1,,3
1239,71439,Associate,Bangalore,55:02.0,F,2017,2,4,3,0,Kolkata,1,0,0,1,,3
1240,71449,Programmer Trainee,Noida,55:02.8,M,2017,2,3,3,0,Bangalore,1,0,0,1,,2
1241,71457,Programmer Trainee,Chennai,54:34.2,F,2017,2,4,1,0,Kolkata,1,0,0,1,,4
1242,71469,Senior Associate,Hyderabad,53:37.8,M,2017,3,1,3,0,Noida,0,0,0,1,,2
1243,71479,Senior Associate,Hyderabad,55:03.3,F,2017,5,5,3,0,Kolkata,1,1,0,0,Developer,4
1244,71620,Associate,Pune,54:34.0,M,2017,2,3,5,0,Kolkata,1,0,0,1,,2
1245,71764,Associate,Pune,54:49.7,F,2017,2,4,3,0,Hyderabad,1,0,0,1,,1
1246,71803,Associate,Hyderabad,54:47.4,M,2017,2,4,2,0,Hyderabad,1,0,0,1,,2
1247,72072,Senior Manager,Noida,53:37.9,F,2017,2,3,1,0,Bangalore,1,0,0,1,,4
1248,72121,Manager,Bangalore,54:47.6,M,2017,2,2,5,0,Chennai,1,0,0,1,,2
1249,72128,Programmer Trainee,Hyderabad,54:17.8,M,2017,2,4,4,0,Hyderabad,1,0,0,1,,4
1250,72223,Programmer Trainee,Hyderabad,54:48.2,M,2017,4,4,4,0,Kolkata,0,0,0,1,,1
1251,72272,Senior Manager,Hyderabad,54:49.0,M,2017,3,1,4,0,Bangalore,0,0,0,1,,3
1252,72280,Associate,Bangalore,53:38.1,M,2017,4,3,4,0,Hyderabad,0,0,0,1,,2
1253,72292,Programmer Trainee,Hyderabad,55:04.1,F,2017,2,1,4,0,Chennai,1,0,0,1,,2
1254,72373,Senior Manager,Hyderabad,54:17.3,M,2017,5,4,4,0,Hyderabad,1,0,0,0,Architect,3
1255,72376,Senior Associate,Bangalore,54:33.9,M,2017,2,4,3,0,Chennai,1,0,0,1,,2
1256,72508,Senior Associate,Kolkata,53:39.0,M,2017,2,2,4,0,Hyderabad,1,0,0,1,,3
1257,72700,Manager,Chennai,53:38.3,M,2017,3,2,5,0,Pune,0,0,0,1,,3
1258,72718,Senior Manager,Hyderabad,54:17.6,M,2017,1,4,3,0,Chennai,1,0,0,1,,1
1259,72758,Senior Associate,Hyderabad,55:02.1,M,2017,4,2,2,0,Bangalore,0,0,0,0,Architect,2
1260,72770,Manager,Chennai,53:38.5,M,2017,3,1,3,0,Bangalore,0,0,0,1,,1
1261,72804,Associate,Chennai,54:48.7,M,2017,3,4,2,0,Kolkata,1,0,0,1,,3
1262,72920,Programmer,Bangalore,55:03.3,F,2017,3,3,5,0,Kolkata,0,0,0,1,,2
1263,72924,Associate,Hyderabad,54:49.0,F,2017,4,4,3,0,Pune,1,0,0,1,,1
1264,72954,Senior Manager,Chennai,53:38.9,F,2017,4,4,3,0,Chennai,1,0,0,1,,1
1265,72978,Senior Associate,Hyderabad,54:50.0,M,2017,4,4,2,0,Hyderabad,1,0,0,1,,4
1266,72979,Senior Associate,Chennai,54:50.0,M,2017,3,4,4,0,Bangalore,1,0,0,1,,4
1267,73051,Programmer,Hyderabad,54:17.9,F,2017,5,3,4,0,Chennai,1,0,0,0,Analyst,3
1268,73054,Programmer,Chennai,54:17.7,M,2017,3,2,4,0,Chennai,0,0,0,1,,1
1269,73094,Programmer,Hyderabad,55:01.5,M,2017,1,3,2,0,Noida,1,0,0,1,,1
1270,73128,Associate,Chennai,55:04.3,F,2017,2,3,4,0,Chennai,1,0,0,1,,4
1271,73134,Manager,Pune,54:49.6,F,2017,2,4,4,0,Kolkata,1,0,0,0,Analyst,3
1272,73207,Senior Manager,Bangalore,55:03.0,M,2017,3,3,4,0,Chennai,0,0,0,1,,2
1273,73321,Manager,Pune,54:17.8,F,2017,4,4,3,0,Kolkata,0,0,0,1,,1
1274,73327,Programmer,Hyderabad,54:18.3,M,2017,1,5,1,0,Hyderabad,1,1,0,1,,2
1275,73342,Associate,Hyderabad,54:33.9,M,2017,4,5,1,0,Chennai,1,1,0,0,Developer,4
1276,73369,Associate,Chennai,55:03.0,F,2017,5,5,4,0,Kolkata,1,1,0,0,Analyst,3
1277,73427,Manager,Chennai,54:34.1,M,2017,3,4,4,0,Pune,0,0,0,1,,4
1278,73438,Manager,Kolkata,53:37.9,M,2017,4,4,3,0,Kolkata,0,0,0,1,,1
1279,73497,Programmer,Chennai,54:47.5,M,2017,1,4,4,0,Chennai,1,0,0,1,,2
1280,73512,Manager,Pune,53:37.8,F,2017,2,5,4,0,Hyderabad,1,1,0,0,Architect,3
1281,73564,Associate,Pune,54:48.5,M,2017,2,4,5,0,Bangalore,1,0,0,0,Architect,3
1282,73582,Associate,Noida,54:50.3,M,2017,3,3,5,0,Chennai,0,0,0,1,,2
1283,73592,Senior Associate,Hyderabad,53:38.1,M,2017,3,5,5,0,Bangalore,0,1,0,1,,2
1284,73651,Programmer Trainee,Bangalore,54:50.1,F,2017,3,3,4,0,Bangalore,0,0,0,1,,3
1285,73717,Manager,Hyderabad,54:48.8,M,2017,3,4,4,0,Hyderabad,1,0,0,1,,1
1286,73725,Programmer,Hyderabad,55:03.4,F,2017,1,2,2,0,Bangalore,1,0,0,1,,3
1287,73901,Programmer Trainee,Noida,54:17.7,M,2017,3,4,1,0,Kolkata,0,0,0,1,,1
1288,73905,Manager,Noida,53:37.9,M,2017,4,3,1,0,Pune,0,0,0,0,Architect,4
1289,73954,Manager,Bangalore,54:48.3,M,2017,2,4,4,0,Noida,1,0,0,0,Architect,3
1290,73962,Manager,Hyderabad,54:17.1,M,2017,3,2,4,0,Hyderabad,1,0,0,1,,2
1291,74050,Senior Associate,Bangalore,54:50.1,M,2017,5,4,5,0,Hyderabad,1,0,0,0,Architect,3
1292,74051,Programmer Trainee,Hyderabad,54:33.6,M,2017,4,4,4,0,Chennai,0,0,0,1,,3
1293,74076,Senior Manager,Pune,55:03.2,M,2017,2,3,4,0,Chennai,1,0,0,0,Architect,3
1294,74110,Associate,Bangalore,55:03.1,F,2017,2,4,5,0,Hyderabad,1,0,0,0,Developer,1
1295,74111,Senior Associate,Pune,54:33.7,F,2017,3,3,3,0,Pune,0,0,0,1,,1
1296,74161,Programmer Trainee,Chennai,54:33.5,M,2017,1,5,4,0,Bangalore,1,1,0,1,,3
1297,74241,Associate,Chennai,53:37.9,F,2017,2,4,1,0,Hyderabad,1,0,0,1,,1
1298,74247,Manager,Chennai,53:39.2,F,2017,3,5,4,0,Bangalore,1,1,0,1,,2
1299,74248,Manager,Kolkata,55:02.2,M,2017,4,5,3,0,Pune,1,1,0,0,Architect,2
1300,74517,Associate,Pune,54:33.5,M,2017,2,4,4,0,Chennai,1,0,0,0,Architect,2
1301,74544,Associate,Noida,55:03.2,M,2017,3,4,2,0,Chennai,1,0,0,1,,3
1302,74589,Associate,Bangalore,55:04.4,M,2017,1,5,2,0,Hyderabad,1,1,0,1,,3
1303,74648,Associate,Chennai,54:16.7,M,2017,4,5,4,0,Pune,0,1,0,1,,4
1304,74805,Senior Associate,Pune,54:49.2,F,2017,4,4,4,0,Chennai,0,0,0,1,,3
1305,74811,Programmer Trainee,Chennai,55:03.7,F,2017,4,3,4,0,Bangalore,0,0,0,1,,4
1306,74895,Associate,Kolkata,54:17.5,M,2017,5,4,3,0,Chennai,1,0,0,0,Analyst,3
1307,74966,Programmer,Bangalore,54:48.2,M,2017,3,3,5,0,Bangalore,0,0,0,1,,4
1308,75001,Manager,Chennai,54:18.2,F,2017,3,4,5,0,Chennai,0,0,0,1,,4
1309,75077,Senior Associate,Hyderabad,54:49.6,F,2017,3,4,3,0,Bangalore,1,0,0,1,,1
1310,75116,Senior Associate,Chennai,54:33.5,F,2017,5,5,2,0,Hyderabad,1,1,0,0,Manager,3
1311,75185,Associate,Kolkata,53:38.5,M,2017,1,4,5,0,Chennai,1,0,0,1,,1
1312,75186,Senior Manager,Hyderabad,55:02.2,F,2017,2,4,1,0,Chennai,1,1,0,0,Consultant,3
1313,75196,Manager,Hyderabad,54:49.7,M,2017,2,4,5,0,Bangalore,1,1,0,0,Architect,2
1314,75263,Manager,Kolkata,54:34.2,F,2017,3,4,3,0,Hyderabad,1,1,0,1,,3
1315,75266,Associate,Bangalore,53:38.4,M,2017,4,4,3,0,Noida,0,0,0,1,,2
1316,75348,Associate,Hyderabad,53:38.9,M,2017,2,5,2,0,Hyderabad,1,1,0,0,Architect,2
1317,75359,Programmer,Bangalore,53:39.0,F,2017,4,4,2,0,Pune,0,0,0,1,,2
1318,75418,Senior Associate,Bangalore,53:38.9,F,2017,3,4,4,0,Chennai,1,1,0,1,,2
1319,75584,Programmer Trainee,Hyderabad,54:17.1,F,2017,1,2,5,0,Bangalore,1,1,0,1,,2
1320,75599,Senior Manager,Bangalore,54:47.5,M,2017,3,5,4,0,Pune,1,1,0,1,,3
1321,75640,Associate,Bangalore,54:17.2,M,2017,4,4,2,0,Chennai,1,0,0,1,,4
1322,75688,Programmer,Chennai,54:47.7,M,2017,2,4,3,0,Kolkata,1,1,0,1,,4
1323,75693,Programmer,Bangalore,55:02.2,F,2017,4,4,2,0,Hyderabad,0,0,0,0,Analyst,2
1324,75731,Senior Associate,Hyderabad,55:03.5,F,2017,5,1,5,0,Kolkata,1,0,0,0,Architect,4
1325,75813,Programmer,Chennai,54:49.6,M,2017,1,5,1,0,Bangalore,1,1,0,1,,4
1326,75961,Senior Associate,Bangalore,54:17.1,F,2017,1,2,4,0,Bangalore,1,0,0,1,,2
1327,76005,Programmer Trainee,Chennai,54:49.7,M,2017,2,4,2,0,Bangalore,1,1,0,0,Analyst,1
1328,76027,Associate,Kolkata,55:01.7,M,2017,1,2,4,0,Pune,1,1,0,1,,1
1329,76031,Programmer Trainee,Bangalore,53:38.8,M,2017,4,3,4,0,Noida,0,0,0,0,Analyst,3
1330,76117,Programmer,Bangalore,54:47.9,F,2017,5,4,3,0,Chennai,1,0,0,0,Analyst,2
1331,76140,Senior Manager,Kolkata,55:03.3,M,2017,3,5,4,0,Chennai,0,1,0,1,,4
1332,76174,Associate,Pune,53:37.7,M,2017,3,4,4,0,Hyderabad,1,0,0,1,,3
1333,76224,Programmer,Kolkata,54:49.0,F,2017,2,5,3,0,Bangalore,1,1,0,1,,3
1334,76227,Senior Associate,Hyderabad,55:03.7,M,2017,3,5,4,0,Pune,0,1,0,1,,1
1335,76231,Associate,Kolkata,53:38.3,M,2017,5,4,4,0,Chennai,1,0,0,0,Architect,1
1336,76365,Programmer,Chennai,55:03.1,M,2017,3,4,4,0,Bangalore,0,0,0,1,,1
1337,76398,Manager,Pune,55:03.7,F,2017,3,5,5,0,Pune,0,1,0,1,,3
1338,76419,Senior Manager,Kolkata,55:04.2,M,2017,3,3,5,0,Kolkata,0,0,0,1,,1
1339,76469,Senior Associate,Bangalore,54:47.3,F,2017,3,5,2,0,Hyderabad,0,1,0,1,,2
1340,76495,Programmer,Chennai,53:38.4,M,2017,1,3,4,0,Bangalore,1,1,0,1,,2
1341,76553,Associate,Bangalore,54:34.0,M,2017,3,4,4,0,Pune,0,0,0,1,,2
1342,76619,Associate,Kolkata,53:38.7,M,2017,2,5,2,0,Chennai,1,1,0,1,,1
1343,76773,Senior Associate,Bangalore,54:49.6,M,2017,3,4,4,0,Kolkata,1,0,0,1,,4
1344,76790,Associate,Hyderabad,54:49.9,M,2017,4,5,3,0,Pune,0,1,0,1,,2
1345,76934,Programmer Trainee,Hyderabad,54:49.6,M,2017,3,3,3,0,Bangalore,0,0,0,1,,2
1346,76937,Manager,Bangalore,55:03.5,M,2017,3,3,5,0,Chennai,0,0,0,1,,4
1347,77009,Associate,Pune,54:50.3,F,2017,1,4,4,0,Chennai,1,0,0,1,,3
1348,77018,Manager,Bangalore,54:18.3,M,2017,1,3,3,0,Bangalore,1,0,0,1,,2
1349,77067,Associate,Noida,54:33.4,M,2017,5,3,3,0,Kolkata,1,0,0,0,Analyst,3
1350,77070,Senior Associate,Hyderabad,55:01.7,M,2017,3,5,1,0,Chennai,0,1,0,1,,2
1351,77137,Associate,Bangalore,54:48.0,M,2017,4,4,2,0,Hyderabad,0,0,0,1,,4
1352,77152,Senior Associate,Kolkata,53:38.4,M,2017,4,4,4,0,Chennai,0,0,0,1,,4
1353,77192,Senior Manager,Bangalore,54:49.4,M,2017,5,3,3,0,Kolkata,1,0,0,0,Consultant,3
1354,77210,Manager,Bangalore,55:04.0,M,2017,4,3,4,0,Hyderabad,0,0,0,1,,3
1355,77229,Senior Manager,Pune,55:04.0,F,2017,2,3,4,0,Kolkata,1,1,0,0,Consultant,3
1356,77423,Associate,Chennai,54:34.1,M,2017,2,2,5,0,Chennai,1,1,0,1,,4
1357,77467,Senior Associate,Kolkata,53:38.6,M,2017,2,3,3,0,Hyderabad,1,1,0,0,Developer,2
1358,77548,Programmer Trainee,Kolkata,54:50.1,M,2017,4,1,5,0,Pune,0,0,0,1,,2
1359,77587,Manager,Chennai,54:49.0,F,2017,3,3,4,0,Chennai,0,0,0,1,,3
1360,77617,Programmer,Noida,54:48.7,M,2017,3,4,4,0,Hyderabad,1,1,0,1,,3
1361,77666,Associate,Bangalore,55:04.0,M,2017,2,4,5,0,Hyderabad,1,1,0,0,Analyst,4
1362,77715,Associate,Hyderabad,53:39.1,F,2017,2,5,5,0,Hyderabad,1,1,0,1,,1
1363,77761,Senior Associate,Bangalore,54:49.5,M,2017,2,4,4,0,Kolkata,1,1,0,0,Architect,2
1364,77764,Senior Associate,Chennai,53:38.1,M,2017,2,5,2,0,Kolkata,1,1,0,1,,2
1365,77807,Associate,Kolkata,55:02.0,F,2017,4,4,3,0,Hyderabad,1,0,0,1,,1
1366,77878,Manager,Kolkata,55:03.3,M,2017,3,4,4,0,Kolkata,1,0,0,1,,2
1367,77888,Senior Manager,Pune,54:49.6,M,2017,4,5,4,0,Bangalore,0,1,0,1,,2
1368,78007,Associate,Pune,55:03.3,F,2017,3,4,4,0,Hyderabad,0,0,0,1,,3
1369,78021,Associate,Kolkata,54:47.3,M,2017,2,5,2,0,Kolkata,1,1,0,1,,1
1370,78085,Senior Associate,Bangalore,54:16.9,M,2017,4,4,2,0,Chennai,0,0,0,1,,2
1371,78097,Programmer Trainee,Bangalore,55:04.4,M,2017,4,4,3,0,Hyderabad,1,1,0,0,Analyst,2
1372,78098,Programmer Trainee,Hyderabad,54:18.2,M,2017,3,2,4,0,Chennai,0,0,0,1,,4
1373,78102,Senior Associate,Chennai,53:39.2,M,2017,4,3,3,0,Bangalore,0,0,0,0,Developer,4
1374,78179,Associate,Pune,55:04.1,M,2017,1,4,1,0,Hyderabad,1,0,0,1,,2
1375,78266,Senior Manager,Bangalore,54:33.5,M,2017,3,3,4,0,Pune,0,0,0,1,,2
1376,78422,Senior Manager,Pune,54:17.5,M,2017,2,5,4,0,Bangalore,1,1,0,0,Manager,1
1377,78472,Programmer,Pune,55:04.1,F,2017,3,4,4,0,Chennai,0,0,0,1,,4
1378,78529,Manager,Noida,53:38.2,M,2017,5,4,4,0,Hyderabad,1,0,0,0,Consultant,4
1379,78582,Associate,Noida,54:17.5,F,2017,2,4,4,0,Hyderabad,1,1,0,0,Analyst,1
1380,78594,Senior Associate,Hyderabad,54:47.4,M,2017,2,3,5,0,Chennai,1,1,0,0,Architect,1
1381,78605,Senior Associate,Hyderabad,27:27.3,M,2017,3,3,2,0,Hyderabad,0,0,0,1,,1
1382,78704,Associate,Bangalore,55:02.0,M,2017,2,1,5,0,Chennai,1,1,0,0,Architect,2
